date,state,county_identifier,facility_name,jail_id,est_pop_2019,primary_fips,bjs_juris_id,missing_date_ind,total_inmates,new_admissions,new_admissions_smooth,releases,releases_smooth,felony_releases,misd_releases,non_felony_or_misd_releases,releases_has_charge_class,felony_admissions,misd_admissions,non_felony_or_misd_admissions,admissions_has_charge_class,felony_recid_30,felony_recid_60,felony_recid_90,felony_recid_120,felony_recid_150,felony_recid_180,felony_recid_210,misd_recid_30,misd_recid_60,misd_recid_90,misd_recid_120,misd_recid_150,misd_recid_180,misd_recid_210,recid_30,recid_60,recid_90,recid_120,recid_150,recid_180,recid_210,num_felony,num_misd,num_non_felony_or_misd
2/25/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,77,3,3,2,2,0,1,1,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,70
2/26/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,81,6,6,5,5,0,4,1,5,1,4,1,6,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,70
2/27/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,79,3,3,2,2,2,0,0,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,70
2/28/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,86,9,9,7,7,1,4,2,7,1,4,4,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,2,10,74
2/29/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,86,7,7,6,6,0,4,2,6,0,5,2,7,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,11,74
3/1/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,81,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,72
3/2/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,84,3,3,5,5,1,3,1,5,1,2,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,10,72
3/3/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,84,5,5,5,5,0,4,1,5,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,73
3/4/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,92,13,13,9,9,4,4,1,9,5,5,3,13,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,2,2,2,3,6,10,76
3/5/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,92,9,9,7,7,5,2,0,7,3,2,4,9,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,6,7,79
3/6/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,94,9,9,16,16,3,5,8,16,3,5,1,9,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,80
3/7/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,89,11,11,6,6,3,3,0,6,3,3,4,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,4,8,76
3/8/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,89,6,6,6,6,1,4,1,6,1,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,78
3/9/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,88,5,5,2,2,1,0,1,2,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,77
3/10/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,93,7,7,7,7,0,7,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,15,77
3/11/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,97,11,11,8,8,2,6,0,8,2,5,4,11,0,0,0,0,0,0,1,2,3,3,3,3,3,3,2,3,3,3,3,3,4,3,13,81
3/12/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,96,7,7,10,10,2,5,3,10,2,5,0,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,3,12,81
3/13/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,95,9,9,12,12,2,7,3,12,1,2,6,9,0,1,1,1,1,1,1,0,0,0,0,1,2,2,0,1,1,1,2,3,3,2,9,84
3/14/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,88,5,5,5,5,2,3,0,5,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,81
3/15/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,88,5,5,5,5,,5,0,5,,5,0,5,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,81
3/16/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,87,4,4,4,4,1,2,1,4,1,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,82
3/17/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,94,11,11,7,7,0,6,1,7,1,6,4,11,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,8,85
3/18/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,90,3,3,8,8,3,0,5,8,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,85
3/19/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,87,5,5,1,1,1,0,0,1,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,83
3/20/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,91,5,5,4,4,3,0,1,4,4,0,1,5,1,1,1,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,2,4,3,84
3/21/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,89,2,2,3,3,1,2,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,4,83
3/22/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,83
3/23/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,83
3/24/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,88,2,2,2,2,0,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,84
3/25/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,90,4,4,3,3,0,3,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,6,83
3/26/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,88,1,1,3,3,1,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,83
3/27/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,85,0,0,1,1,,0,1,1,,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,83
3/28/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,86,2,2,2,2,1,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,82
3/29/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,92,8,8,8,8,1,5,2,8,1,5,2,8,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,4,5,5,5,5,5,1,7,84
3/30/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,89,5,5,6,6,2,3,1,6,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,82
3/31/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,86,3,3,3,3,,2,1,3,,2,1,3,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,82
4/1/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,86,3,3,2,2,1,1,0,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,81
4/2/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,88,4,4,4,4,1,3,0,4,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,81
4/3/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,87,3,3,1,1,0,1,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,3,82
4/4/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,86,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,82
4/5/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,86,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,82
4/6/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,86,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,82
4/7/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,91,6,6,7,7,1,4,2,7,1,4,1,6,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,6,83
4/8/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,81
4/9/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,85,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,81
4/10/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,86,2,2,1,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,81
4/11/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,81
4/12/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,91,6,6,5,5,1,4,0,5,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,6,81
4/13/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,86,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,81
4/14/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,86,1,1,3,3,2,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,2,80
4/15/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,85,2,2,3,3,2,1,0,3,2,0,0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,3,78
4/16/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,83,1,1,2,2,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,78
4/17/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,82,1,1,2,2,1,0,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,77
4/18/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,83,3,3,1,1,0,1,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,76
4/19/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,84,2,2,4,4,2,2,0,4,1,1,0,2,0,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,3,3,4,4,76
4/20/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,82,2,2,4,4,0,2,2,4,0,2,0,2,0,0,0,0,0,0,0,0,1,1,2,2,2,2,0,1,1,2,2,2,3,2,4,76
4/21/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,85,7,7,5,5,0,3,2,5,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,5,77
4/22/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,81,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,76
4/23/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,82,2,2,4,4,0,2,2,4,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,4,76
4/24/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,82,4,4,3,3,0,3,0,3,1,3,0,4,0,0,0,0,0,0,0,1,1,1,2,2,2,2,1,1,1,2,2,2,2,3,5,74
4/25/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,81,2,2,3,3,1,2,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,3,4,74
4/26/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,79,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,74
4/27/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,80,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,74
4/28/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,82,2,2,5,5,3,2,0,5,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,74
4/29/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,78,1,1,0,0,,0,0,0,,0,1,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75
4/30/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,86,8,8,8,8,1,7,0,8,1,7,0,8,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,1,2,2,2,1,10,75
5/1/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,81,3,3,4,4,1,3,0,4,1,2,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,5,75
5/2/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,77,0,0,0,0,,0,0,0,,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75
5/3/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,79,2,2,1,1,,1,0,1,,2,0,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75
5/4/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,78,0,0,1,1,,1,0,1,,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75
5/5/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,84,7,7,5,5,2,3,0,5,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,75
5/6/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,80,1,1,2,2,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,75
5/7/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,80,2,2,2,2,1,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,75
5/8/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,78,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,75
5/9/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,78,1,1,2,2,,2,0,2,,1,0,1,,,,,,,,1,2,2,2,2,2,2,1,2,2,2,2,2,2,0,3,75
5/10/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,77,1,1,1,1,,1,0,1,,1,0,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75
5/11/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,77,1,1,1,1,,1,0,1,,1,0,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75
5/12/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,77,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,75
5/13/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,80,4,4,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,75
5/14/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,84,4,4,6,6,3,3,0,6,1,3,0,4,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,2,2,3,6,75
5/15/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,81,3,3,2,2,0,2,0,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,75
5/16/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,81,2,2,2,2,1,1,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,76
5/17/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,79,0,0,1,1,,1,0,1,,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76
5/18/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,78,0,0,0,0,,0,0,0,,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,76
5/19/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,79,1,1,1,1,,0,1,1,,1,0,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76
5/20/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,87,9,9,4,4,0,1,3,4,5,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,76
5/21/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,90,7,7,9,9,6,3,0,9,4,1,2,7,1,1,1,1,2,2,2,0,0,0,1,1,1,1,1,1,1,2,3,3,3,10,5,75
5/22/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,85,4,4,4,4,3,0,1,4,1,3,0,4,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,5,75
5/23/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,84,3,3,6,6,1,5,0,6,1,2,0,3,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,2,2,2,2,3,7,74
5/24/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,82,4,4,5,5,1,4,0,5,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,74
5/25/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,81,4,4,4,4,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,74
5/26/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,77,0,0,22,22,1,1,20,22,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,21,21,21,21,21,21,21,1,2,74
5/27/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,59,4,4,1,1,,1,0,1,,3,1,4,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,55
5/28/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,83,25,25,3,3,2,1,0,3,3,2,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,75
5/29/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,88,8,8,9,9,3,4,1,8,3,3,1,7,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,76
5/30/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,83,4,4,4,4,1,3,0,4,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,75
5/31/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,80,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,2,3,75
6/1/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,75
6/2/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,84,5,5,2,2,0,1,1,2,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,78
6/3/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,86,4,4,5,5,2,3,0,5,1,3,0,4,0,0,0,0,0,0,0,2,2,2,3,3,3,3,2,2,2,3,3,3,3,4,5,77
6/4/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,84,3,3,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,78
6/5/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,88,4,4,3,3,3,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,78
6/6/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,89,4,4,5,5,1,3,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,78
6/7/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,87,3,3,2,2,1,1,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,78
6/8/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,86,1,1,3,3,1,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,78
6/9/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,83,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,78
6/10/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,86,4,4,4,4,3,1,0,4,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,79
6/11/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,93,11,11,10,10,3,6,1,10,4,7,0,11,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,2,2,2,2,6,8,79
6/12/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,94,11,11,7,7,2,2,3,7,5,2,4,11,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,2,2,2,3,3,3,7,4,83
6/13/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,89,2,2,1,1,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,80
6/14/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,90,2,2,5,5,5,0,0,5,2,0,0,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,8,2,80
6/15/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,86,1,1,6,6,3,1,2,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,3,80
6/16/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,81,1,1,2,2,,1,1,2,,1,0,1,,,,,,,,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,3,78
6/17/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,81,2,2,6,6,0,0,6,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,78
6/18/20,SC,Anderson_City,City of Anderson Det. Ctr.,2466,18453,45007,412004001,0,80,5,5,4,4,1,3,0,4,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,73
